"student","pianist","piece","arousal","valence"
"student_056","AH","39",70,2
"student_056","AH","41",90,3
"student_056","AH","45",40,1
"student_056","AH","46",40,-2
"student_056","AH","47",40,1
"student_057","AH","01",0,5
"student_057","AH","02",40,0
"student_057","AH","03",70,-1
"student_057","AH","04",30,-3
"student_057","AH","05",70,5
"student_057","AH","08",10,-3
"student_057","AH","09",80,4
"student_057","AH","11",50,2
"student_057","AH","12",20,-2
"student_057","AH","14",30,-2
"student_057","AH","15",0,-1
"student_057","AH","16",20,-4
"student_057","AH","18",50,-1
"student_057","AH","19",30,-3
"student_057","AH","20",90,5
"student_057","AH","21",60,-1
"student_057","AH","22",20,1
"student_057","AH","24",10,-4
"student_057","AH","25",30,3
"student_057","AH","26",10,1
"student_057","AH","27",80,2
"student_057","AH","28",30,-4
"student_057","AH","29",90,2
"student_057","AH","30",20,2
"student_057","AH","31",40,1
"student_057","AH","32",40,-3
"student_057","AH","34",0,4
"student_057","AH","35",50,-2
"student_057","AH","36",20,1
"student_057","AH","37",20,-2
"student_057","AH","38",60,3
"student_057","AH","39",80,-2
"student_057","AH","41",70,3
"student_057","AH","45",60,-1
"student_057","AH","46",20,1
"student_057","AH","47",40,-2
"student_058","AH","01",80,4
"student_058","AH","02",40,1
"student_058","AH","03",100,-3
"student_058","AH","04",20,-1
"student_058","AH","05",80,5
"student_058","AH","08",30,-3
"student_058","AH","09",90,5
"student_058","AH","11",80,0
"student_058","AH","12",20,0
"student_058","AH","14",50,2
"student_058","AH","15",20,-1
"student_058","AH","16",40,-5
"student_058","AH","18",80,1
"student_058","AH","19",10,-1
"student_058","AH","20",100,-2
"student_058","AH","21",100,5
"student_058","AH","22",10,2
"student_058","AH","24",40,-4
"student_058","AH","25",50,3
"student_058","AH","26",50,1
"student_058","AH","27",90,0
"student_058","AH","28",30,0
"student_058","AH","29",90,4
"student_058","AH","30",20,1
"student_058","AH","31",40,-2
"student_058","AH","32",30,0
"student_058","AH","34",30,2
"student_058","AH","35",50,1
"student_058","AH","36",40,-3
"student_058","AH","37",30,0
"student_058","AH","38",70,4
"student_058","AH","39",70,-1
"student_058","AH","41",100,4
"student_058","AH","45",50,0
"student_058","AH","46",20,0
"student_058","AH","47",20,0
"student_059","AH","01",0,5
"student_059","AH","02",50,3
"student_059","AH","03",100,-2
"student_059","AH","04",50,-3
"student_059","AH","05",90,5
"student_059","AH","08",10,-3
"student_059","AH","09",90,2
"student_059","AH","11",90,1
"student_059","AH","12",30,-2
"student_059","AH","14",80,5
"student_059","AH","15",10,-3
"student_059","AH","16",20,-3
"student_059","AH","18",100,4
"student_059","AH","19",40,-3
"student_059","AH","20",100,-1
"student_059","AH","21",100,3
"student_059","AH","22",20,3
"student_059","AH","24",50,-5
"student_059","AH","25",70,4
"student_059","AH","26",70,2
"student_059","AH","27",100,2
"student_059","AH","28",20,-2
"student_059","AH","29",90,3
"student_059","AH","30",60,3
"student_059","AH","31",60,-2
"student_059","AH","32",80,-2
"student_059","AH","34",10,3
"student_059","AH","35",50,-3
"student_059","AH","36",30,-2
"student_059","AH","37",40,1
"student_059","AH","38",50,3
"student_059","AH","39",100,-3
"student_059","AH","41",90,3
"student_059","AH","45",60,0
"student_059","AH","46",20,3
"student_059","AH","47",60,-1
"student_060","AH","01",20,-1
"student_060","AH","02",40,1
"student_060","AH","03",90,-2
"student_060","AH","04",50,-3
"student_060","AH","05",60,4
"student_060","AH","08",0,-4
"student_060","AH","09",80,-1
"student_060","AH","11",40,-3
"student_060","AH","12",40,0
"student_060","AH","14",40,1
"student_060","AH","15",20,-1
"student_060","AH","16",10,-1
"student_060","AH","18",80,3
"student_060","AH","19",10,-3
"student_060","AH","20",80,-3
"student_060","AH","21",60,3
"student_060","AH","22",50,0
"student_060","AH","24",30,-2
"student_060","AH","25",40,2
"student_060","AH","26",20,2
"student_060","AH","27",80,0
"student_060","AH","28",0,-2
"student_060","AH","29",60,3
"student_060","AH","30",20,1
"student_060","AH","31",70,-3
"student_060","AH","32",70,-3
"student_060","AH","34",20,2
"student_060","AH","35",50,-1
"student_060","AH","36",60,-2
"student_060","AH","37",30,1
"student_060","AH","38",60,3
"student_060","AH","39",60,-2
"student_060","AH","41",70,3
"student_060","AH","45",30,3
"student_060","AH","46",30,1
"student_060","AH","47",30,-1
"student_061","AH","01",30,4
"student_061","AH","02",50,2
"student_061","AH","03",0,-4
"student_061","AH","04",60,-1
"student_061","AH","05",50,3
"student_061","AH","08",50,-3
"student_061","AH","09",70,4
"student_061","AH","11",80,-3
"student_061","AH","12",40,-3
"student_061","AH","14",50,1
"student_061","AH","15",50,-3
"student_061","AH","16",90,-2
"student_061","AH","18",50,1
"student_061","AH","19",50,-2
"student_061","AH","20",10,-4
"student_061","AH","21",50,4
"student_061","AH","22",50,3
"student_061","AH","24",80,-3
"student_061","AH","25",60,2
"student_061","AH","26",70,4
"student_061","AH","27",60,-3
"student_061","AH","28",80,-1
"student_061","AH","29",20,4
"student_061","AH","30",40,3
"student_061","AH","31",40,3
"student_061","AH","32",80,-3
"student_061","AH","34",50,0
"student_061","AH","35",40,-2
"student_061","AH","36",30,0
"student_061","AH","37",70,3
"student_061","AH","38",40,1
"student_061","AH","39",20,-2
"student_061","AH","41",40,3
"student_061","AH","45",50,2
"student_061","AH","46",50,2
"student_061","AH","47",50,-2
"student_062","AH","01",10,2
"student_062","AH","02",30,0
"student_062","AH","03",100,-2
"student_062","AH","04",50,-1
"student_062","AH","05",60,4
"student_062","AH","08",80,-5
"student_062","AH","09",60,3
"student_062","AH","11",80,-4
"student_062","AH","12",10,-1
"student_062","AH","14",50,3
"student_062","AH","15",70,-4
"student_062","AH","16",30,-3
"student_062","AH","18",90,2
"student_062","AH","19",30,2
"student_062","AH","20",100,5
"student_062","AH","21",90,1
"student_062","AH","22",50,0
"student_062","AH","24",0,-3
"student_062","AH","25",80,3
"student_062","AH","26",30,2
"student_062","AH","27",90,-1
"student_062","AH","28",0,-2
"student_062","AH","29",60,5
"student_062","AH","30",30,1
"student_062","AH","31",80,3
"student_062","AH","32",70,-3
"student_062","AH","34",30,0
"student_062","AH","35",60,3
"student_062","AH","36",20,-3
"student_062","AH","37",50,1
"student_062","AH","38",100,-1
"student_062","AH","39",90,2
"student_062","AH","41",80,4
"student_062","AH","45",70,4
"student_062","AH","46",30,-2
"student_062","AH","47",20,-1
"student_063","AH","01",10,5
"student_063","AH","02",40,2
"student_063","AH","03",100,-2
"student_063","AH","04",50,3
"student_063","AH","05",50,3
"student_063","AH","08",80,-2
"student_063","AH","09",80,4
"student_063","AH","11",30,1
"student_063","AH","12",60,-2
"student_063","AH","14",90,2
"student_063","AH","15",80,-3
"student_063","AH","16",20,4
"student_063","AH","18",90,5
"student_063","AH","19",20,1
"student_063","AH","20",100,-1
"student_063","AH","21",80,4
"student_063","AH","22",60,3
"student_063","AH","24",40,-4
"student_063","AH","25",60,3
"student_063","AH","26",30,2
"student_063","AH","27",70,-1
"student_063","AH","28",30,-4
"student_063","AH","29",70,3
"student_063","AH","30",50,2
"student_063","AH","31",30,-1
"student_063","AH","32",70,-3
"student_063","AH","34",40,1
"student_063","AH","35",50,-2
"student_063","AH","36",20,3
"student_063","AH","37",20,1
"student_063","AH","38",70,3
"student_063","AH","39",80,-1
"student_063","AH","41",70,3
"student_063","AH","45",70,2
"student_063","AH","46",30,1
"student_063","AH","47",30,-1
"student_064","AH","01",10,2
"student_064","AH","02",80,3
"student_064","AH","03",100,-5
"student_064","AH","04",80,-1
"student_064","AH","05",70,5
"student_064","AH","08",10,-1
"student_064","AH","09",80,4
"student_064","AH","11",90,2
"student_064","AH","12",40,-1
"student_064","AH","14",80,4
"student_064","AH","15",10,-2
"student_064","AH","16",10,-4
"student_064","AH","18",80,2
"student_064","AH","19",60,0
"student_064","AH","20",100,1
"student_064","AH","21",90,4
"student_064","AH","22",60,1
"student_064","AH","24",30,-3
"student_064","AH","25",60,3
"student_064","AH","26",20,2
"student_064","AH","27",90,1
"student_064","AH","28",20,-2
"student_064","AH","29",80,3
"student_064","AH","30",60,3
"student_064","AH","31",90,-4
"student_064","AH","32",80,-3
"student_064","AH","34",60,4
"student_064","AH","35",50,-1
"student_064","AH","36",70,-1
"student_064","AH","37",50,1
"student_064","AH","38",100,2
"student_064","AH","39",90,-1
"student_064","AH","41",90,5
"student_064","AH","45",50,2
"student_064","AH","46",70,1
"student_064","AH","47",30,2
"student_065","AH","01",60,4
"student_065","AH","02",40,2
"student_065","AH","03",100,-3
"student_065","AH","04",30,0
"student_065","AH","05",80,4
"student_065","AH","08",50,-5
"student_065","AH","09",60,4
"student_065","AH","11",40,0
"student_065","AH","12",30,-1
"student_065","AH","14",40,2
"student_065","AH","15",60,-4
"student_065","AH","16",100,-5
"student_065","AH","18",0,1
"student_065","AH","19",90,-4
"student_065","AH","20",90,-1
"student_065","AH","21",80,4
"student_065","AH","22",20,0
"student_065","AH","24",30,-4
"student_065","AH","25",40,4
"student_065","AH","26",40,2
"student_065","AH","27",70,1
"student_065","AH","28",20,-4
"student_065","AH","29",50,3
"student_065","AH","30",70,4
"student_065","AH","31",50,0
"student_065","AH","32",60,0
"student_065","AH","34",30,1
"student_065","AH","35",50,-1
"student_065","AH","36",50,-2
"student_065","AH","37",10,1
"student_065","AH","38",20,2
"student_065","AH","39",70,-1
"student_065","AH","41",30,1
"student_065","AH","45",30,0
"student_065","AH","46",0,0
"student_065","AH","47",20,-2
"student_066","AH","02",40,2
"student_066","AH","04",20,-1
"student_066","AH","11",40,-3
"student_066","AH","12",30,-3
"student_066","AH","21",40,1
"student_066","AH","24",0,-4
"student_066","AH","41",80,5
"student_067","AH","01",40,3
"student_067","AH","02",60,2
"student_067","AH","03",80,-2
"student_067","AH","04",60,-3
"student_067","AH","05",70,4
"student_067","AH","08",20,-4
"student_067","AH","09",80,2
"student_067","AH","11",70,-2
"student_067","AH","12",30,-3
"student_067","AH","14",80,2
"student_067","AH","15",20,-3
"student_067","AH","16",50,-2
"student_067","AH","18",80,2
"student_067","AH","19",60,-2
"student_067","AH","20",100,2
"student_067","AH","21",90,2
"student_067","AH","22",60,4
"student_067","AH","24",60,-4
"student_067","AH","25",60,1
"student_067","AH","26",60,4
"student_067","AH","27",80,-1
"student_067","AH","28",20,-2
"student_067","AH","29",90,3
"student_067","AH","30",80,3
"student_067","AH","31",50,-1
"student_067","AH","32",60,-2
"student_067","AH","34",40,1
"student_067","AH","35",40,1
"student_067","AH","36",40,-2
"student_067","AH","37",60,1
"student_067","AH","38",70,2
"student_067","AH","39",80,-1
"student_067","AH","41",70,4
"student_067","AH","45",30,-2
"student_067","AH","46",30,1
"student_067","AH","47",50,-1
"student_068","AH","01",10,-4
"student_068","AH","02",70,3
"student_068","AH","03",90,4
"student_068","AH","04",80,3
"student_068","AH","05",70,2
"student_068","AH","08",0,-5
"student_068","AH","09",80,3
"student_068","AH","11",90,-5
"student_068","AH","12",30,-1
"student_068","AH","14",80,3
"student_068","AH","15",0,-4
"student_068","AH","16",10,-5
"student_068","AH","18",90,3
"student_068","AH","19",20,-4
"student_068","AH","20",100,5
"student_068","AH","21",100,4
"student_068","AH","22",40,0
"student_068","AH","24",10,-3
"student_068","AH","25",40,-3
"student_068","AH","26",40,2
"student_068","AH","27",60,2
"student_068","AH","28",40,-3
"student_068","AH","29",80,4
"student_068","AH","30",50,2
"student_068","AH","31",70,1
"student_068","AH","32",50,-2
"student_068","AH","34",30,-3
"student_068","AH","35",60,-2
"student_068","AH","36",60,-3
"student_068","AH","37",60,-1
"student_068","AH","38",70,4
"student_068","AH","39",100,5
"student_068","AH","41",100,4
"student_068","AH","45",50,1
"student_068","AH","46",30,0
"student_068","AH","47",30,0
"student_069","AH","01",40,-1
"student_069","AH","02",20,2
"student_069","AH","03",100,0
"student_069","AH","04",20,-3
"student_069","AH","05",70,3
"student_069","AH","08",10,-4
"student_069","AH","09",80,4
"student_069","AH","11",80,-2
"student_069","AH","12",30,-2
"student_069","AH","14",80,1
"student_069","AH","15",30,-2
"student_069","AH","16",30,-5
"student_069","AH","18",60,2
"student_069","AH","19",20,-2
"student_069","AH","20",90,-4
"student_069","AH","21",100,4
"student_069","AH","22",50,2
"student_069","AH","24",10,-2
"student_069","AH","25",70,3
"student_069","AH","26",20,2
"student_069","AH","27",70,1
"student_069","AH","28",10,-4
"student_069","AH","29",90,5
"student_069","AH","30",70,4
"student_069","AH","31",20,0
"student_069","AH","32",80,-4
"student_069","AH","34",30,2
"student_069","AH","35",30,1
"student_069","AH","36",30,0
"student_069","AH","37",30,2
"student_069","AH","38",50,2
"student_069","AH","39",90,-4
"student_069","AH","41",90,-3
"student_069","AH","45",30,2
"student_069","AH","46",20,1
"student_069","AH","47",50,1
"student_070","AH","01",30,5
"student_070","AH","02",70,4
"student_070","AH","03",80,-4
"student_070","AH","04",70,2
"student_070","AH","05",60,3
"student_070","AH","08",10,-4
"student_070","AH","09",60,4
"student_070","AH","11",70,-2
"student_070","AH","12",30,-2
"student_070","AH","14",70,3
"student_070","AH","15",10,-1
"student_070","AH","16",20,-4
"student_070","AH","18",60,2
"student_070","AH","19",20,-3
"student_070","AH","20",100,-5
"student_070","AH","21",70,1
"student_070","AH","22",50,1
"student_070","AH","24",60,-4
"student_070","AH","25",70,1
"student_070","AH","26",50,4
"student_070","AH","27",70,-2
"student_070","AH","28",10,-2
"student_070","AH","29",90,4
"student_070","AH","30",70,2
"student_070","AH","31",20,3
"student_070","AH","32",80,-5
"student_070","AH","34",30,1
"student_070","AH","35",20,1
"student_070","AH","36",80,-4
"student_070","AH","37",50,2
"student_070","AH","38",70,4
"student_070","AH","39",80,-4
"student_070","AH","41",80,4
"student_070","AH","45",80,1
"student_070","AH","46",30,2
"student_070","AH","47",30,1
"student_071","AH","01",40,4
"student_071","AH","02",80,4
"student_071","AH","03",100,-4
"student_071","AH","04",60,-1
"student_071","AH","05",20,2
"student_071","AH","08",10,-5
"student_071","AH","09",70,3
"student_071","AH","11",60,-3
"student_071","AH","12",40,-4
"student_071","AH","14",60,3
"student_071","AH","15",10,1
"student_071","AH","16",20,1
"student_071","AH","18",90,-1
"student_071","AH","19",40,-4
"student_071","AH","20",80,4
"student_071","AH","21",70,3
"student_071","AH","22",30,3
"student_071","AH","24",40,-3
"student_071","AH","25",40,1
"student_071","AH","26",50,0
"student_071","AH","27",70,-3
"student_071","AH","28",20,-4
"student_071","AH","29",80,4
"student_071","AH","30",60,-2
"student_071","AH","31",70,-3
"student_071","AH","32",40,3
"student_071","AH","34",40,2
"student_071","AH","35",70,1
"student_071","AH","36",70,-3
"student_071","AH","37",70,2
"student_071","AH","38",80,-1
"student_071","AH","39",90,-2
"student_071","AH","41",100,3
"student_071","AH","45",20,-1
"student_071","AH","46",70,-3
"student_071","AH","47",20,-2
"student_072","AH","01",40,3
"student_072","AH","02",70,2
"student_072","AH","03",40,2
"student_072","AH","04",40,-1
"student_072","AH","05",60,4
"student_072","AH","08",60,-4
"student_072","AH","09",70,5
"student_072","AH","11",70,1
"student_072","AH","12",40,-3
"student_072","AH","14",60,2
"student_072","AH","15",30,-5
"student_072","AH","16",70,-3
"student_072","AH","18",60,2
"student_072","AH","19",70,-3
"student_072","AH","20",20,1
"student_072","AH","21",70,3
"student_072","AH","22",40,2
"student_072","AH","24",90,-5
"student_072","AH","25",30,5
"student_072","AH","26",30,1
"student_072","AH","27",30,3
"student_072","AH","28",20,-4
"student_072","AH","29",80,4
"student_072","AH","30",10,1
"student_072","AH","31",80,2
"student_072","AH","32",50,-3
"student_072","AH","34",20,-1
"student_072","AH","35",50,1
"student_072","AH","36",50,-4
"student_072","AH","37",30,3
"student_072","AH","38",70,4
"student_072","AH","39",50,2
"student_072","AH","41",80,5
"student_072","AH","45",10,1
"student_072","AH","46",30,1
"student_072","AH","47",30,0
"student_073","AH","01",10,0
"student_073","AH","02",60,2
"student_073","AH","03",100,-1
"student_073","AH","04",50,-1
"student_073","AH","05",20,2
"student_073","AH","08",0,-5
"student_073","AH","09",80,2
"student_073","AH","11",90,-1
"student_073","AH","12",40,-3
"student_073","AH","14",80,2
"student_073","AH","15",20,-2
"student_073","AH","16",0,-5
"student_073","AH","18",80,3
"student_073","AH","19",30,-3
"student_073","AH","20",90,-2
"student_073","AH","21",90,4
"student_073","AH","22",30,0
"student_073","AH","24",10,-4
"student_073","AH","25",60,4
"student_073","AH","26",50,2
"student_073","AH","27",80,-1
"student_073","AH","28",10,-4
"student_073","AH","29",70,2
"student_073","AH","30",60,1
"student_073","AH","31",20,-2
"student_073","AH","32",40,-2
"student_073","AH","34",10,2
"student_073","AH","35",60,1
"student_073","AH","36",30,-1
"student_073","AH","37",20,1
"student_073","AH","38",50,2
"student_073","AH","39",80,-2
"student_073","AH","41",80,4
"student_073","AH","45",60,1
"student_073","AH","46",60,5
"student_073","AH","47",10,-1
"student_074","AH","01",10,3
"student_074","AH","02",10,0
"student_074","AH","03",100,0
"student_074","AH","04",60,2
"student_074","AH","05",70,3
"student_074","AH","08",40,-5
"student_074","AH","09",60,1
"student_074","AH","11",70,-1
"student_074","AH","12",10,-3
"student_074","AH","14",100,5
"student_074","AH","15",30,-4
"student_074","AH","16",30,-3
"student_074","AH","18",60,1
"student_074","AH","19",10,-1
"student_074","AH","20",80,-1
"student_074","AH","21",60,1
"student_074","AH","22",0,0
"student_074","AH","24",20,-4
"student_074","AH","25",40,1
"student_074","AH","26",50,2
"student_074","AH","27",20,1
"student_074","AH","28",30,-2
"student_074","AH","29",80,4
"student_074","AH","30",40,1
"student_074","AH","31",80,-4
"student_074","AH","32",20,0
"student_074","AH","34",30,-4
"student_074","AH","35",0,0
"student_074","AH","36",70,2
"student_074","AH","37",30,1
"student_074","AH","38",70,3
"student_074","AH","39",80,-2
"student_074","AH","41",90,-1
"student_074","AH","45",0,0
"student_074","AH","46",90,1
"student_074","AH","47",20,-2
"student_075","AH","01",30,-3
"student_075","AH","02",60,-1
"student_075","AH","03",90,-2
"student_075","AH","04",70,1
"student_075","AH","05",50,2
"student_075","AH","08",10,-5
"student_075","AH","09",80,4
"student_075","AH","11",70,-4
"student_075","AH","12",60,-2
"student_075","AH","14",80,3
"student_075","AH","15",20,-5
"student_075","AH","16",30,-4
"student_075","AH","18",70,2
"student_075","AH","19",40,-3
"student_075","AH","20",100,-3
"student_075","AH","21",80,2
"student_075","AH","22",70,-1
"student_075","AH","24",40,-4
"student_075","AH","25",60,4
"student_075","AH","26",50,2
"student_075","AH","27",90,1
"student_075","AH","28",40,-4
"student_075","AH","29",90,2
"student_075","AH","30",70,4
"student_075","AH","31",70,0
"student_075","AH","32",90,0
"student_075","AH","34",40,1
"student_075","AH","35",60,-2
"student_075","AH","36",60,-1
"student_075","AH","37",60,2
"student_075","AH","38",90,4
"student_075","AH","39",100,-1
"student_075","AH","41",90,2
"student_075","AH","45",60,2
"student_075","AH","46",40,2
"student_075","AH","47",60,-2
"student_076","AH","01",30,5
"student_076","AH","02",50,4
"student_076","AH","03",100,-1
"student_076","AH","04",70,2
"student_076","AH","05",70,4
"student_076","AH","08",20,-5
"student_076","AH","09",80,4
"student_076","AH","11",80,1
"student_076","AH","12",20,-1
"student_076","AH","14",80,1
"student_076","AH","15",10,-5
"student_076","AH","16",50,-5
"student_076","AH","18",80,5
"student_076","AH","19",60,-4
"student_076","AH","20",90,-1
"student_076","AH","21",70,1
"student_076","AH","22",40,-2
"student_076","AH","24",60,-4
"student_076","AH","25",50,1
"student_076","AH","26",30,-1
"student_076","AH","27",90,2
"student_076","AH","28",20,-4
"student_076","AH","29",90,3
"student_076","AH","30",60,0
"student_076","AH","31",50,-2
"student_076","AH","32",70,-1
"student_076","AH","34",40,0
"student_076","AH","35",50,-2
"student_076","AH","36",20,-2
"student_076","AH","37",60,-1
"student_076","AH","38",80,3
"student_076","AH","39",100,-3
"student_076","AH","41",90,2
"student_076","AH","45",60,2
"student_076","AH","46",40,-2
"student_076","AH","47",40,1
"student_077","AH","01",20,-1
"student_077","AH","02",10,0
"student_077","AH","03",60,-5
"student_077","AH","04",20,0
"student_077","AH","05",40,1
"student_077","AH","08",100,-5
"student_077","AH","09",40,-1
"student_077","AH","11",90,-2
"student_077","AH","12",100,-4
"student_077","AH","14",80,3
"student_077","AH","15",70,-5
"student_077","AH","16",90,-5
"student_077","AH","18",20,1
"student_077","AH","19",70,-2
"student_077","AH","20",70,-4
"student_077","AH","21",90,5
"student_077","AH","22",40,-2
"student_077","AH","24",90,-5
"student_077","AH","25",20,2
"student_077","AH","26",50,2
"student_077","AH","27",70,0
"student_077","AH","28",70,-1
"student_077","AH","29",100,5
"student_077","AH","30",0,0
"student_077","AH","31",60,2
"student_077","AH","32",60,-2
"student_077","AH","34",20,1
"student_077","AH","35",0,0
"student_077","AH","36",0,0
"student_077","AH","37",40,3
"student_077","AH","38",40,2
"student_077","AH","39",50,-3
"student_077","AH","41",80,1
"student_077","AH","45",30,1
"student_077","AH","46",20,-1
"student_077","AH","47",0,-1
"student_078","AH","01",80,-1
"student_078","AH","02",40,4
"student_078","AH","03",100,1
"student_078","AH","04",80,2
"student_078","AH","05",70,4
"student_078","AH","08",30,-5
"student_078","AH","09",60,5
"student_078","AH","11",80,-2
"student_078","AH","12",60,-3
"student_078","AH","14",90,4
"student_078","AH","15",50,-4
"student_078","AH","16",30,-4
"student_078","AH","18",50,2
"student_078","AH","19",60,-4
"student_078","AH","20",90,-2
"student_078","AH","21",70,-2
"student_078","AH","22",50,1
"student_078","AH","24",20,3
"student_078","AH","25",40,-3
"student_078","AH","26",20,2
"student_078","AH","27",90,2
"student_078","AH","28",60,-3
"student_078","AH","29",80,3
"student_078","AH","30",40,-2
"student_078","AH","31",80,2
"student_078","AH","32",40,1
"student_078","AH","34",40,3
"student_078","AH","35",40,0
"student_078","AH","36",40,-4
"student_078","AH","37",50,-2
"student_078","AH","38",70,2
"student_078","AH","39",100,4
"student_078","AH","41",100,-2
"student_078","AH","45",80,2
"student_078","AH","46",50,3
"student_078","AH","47",60,1
"student_079","AH","01",60,-1
"student_079","AH","02",70,1
"student_079","AH","03",80,-1
"student_079","AH","04",50,0
"student_079","AH","05",80,5
"student_079","AH","08",30,-3
"student_079","AH","09",80,4
"student_079","AH","11",80,-1
"student_079","AH","12",70,-3
"student_079","AH","14",70,3
"student_079","AH","15",30,-1
"student_079","AH","16",10,-4
"student_079","AH","18",90,4
"student_079","AH","19",50,-2
"student_079","AH","20",90,0
"student_079","AH","21",100,2
"student_079","AH","22",10,1
"student_079","AH","24",40,-4
"student_079","AH","25",60,0
"student_079","AH","26",60,4
"student_079","AH","27",80,2
"student_079","AH","28",30,2
"student_079","AH","29",100,1
"student_079","AH","30",40,3
"student_079","AH","31",40,2
"student_079","AH","32",80,-1
"student_079","AH","34",40,2
"student_079","AH","35",60,1
"student_079","AH","36",30,-1
"student_079","AH","37",40,3
"student_079","AH","38",50,1
"student_079","AH","39",100,-1
"student_079","AH","41",100,2
"student_079","AH","45",70,3
"student_079","AH","46",30,1
"student_079","AH","47",30,0
"student_080","AH","01",100,-2
"student_080","AH","02",40,1
"student_080","AH","03",90,-1
"student_080","AH","04",40,-1
"student_080","AH","05",100,5
"student_080","AH","08",0,-4
"student_080","AH","09",90,1
"student_080","AH","11",100,1
"student_080","AH","12",40,-2
"student_080","AH","14",30,3
"student_080","AH","15",60,-3
"student_080","AH","16",20,0
"student_080","AH","18",80,4
"student_080","AH","19",60,-2
"student_080","AH","20",80,4
"student_080","AH","21",90,5
"student_080","AH","22",40,2
"student_080","AH","24",70,-3
"student_080","AH","25",70,-1
"student_080","AH","26",80,0
"student_080","AH","27",100,5
"student_080","AH","28",30,-3
"student_080","AH","29",90,5
"student_080","AH","30",70,4
"student_080","AH","31",80,3
"student_080","AH","32",80,1
"student_080","AH","34",60,-2
"student_080","AH","35",40,0
"student_080","AH","36",70,-1
"student_080","AH","37",50,1
"student_080","AH","38",90,4
"student_080","AH","39",90,-1
"student_080","AH","41",90,1
"student_080","AH","45",40,1
"student_080","AH","46",50,0
"student_080","AH","47",30,-2
"student_081","AH","01",60,5
"student_081","AH","02",40,1
"student_081","AH","03",90,-2
"student_081","AH","04",40,1
"student_081","AH","05",70,5
"student_081","AH","08",20,-2
"student_081","AH","09",80,2
"student_081","AH","11",60,4
"student_081","AH","12",40,-1
"student_081","AH","14",70,3
"student_081","AH","15",60,1
"student_081","AH","16",20,-1
"student_081","AH","18",90,2
"student_081","AH","19",30,-1
"student_081","AH","20",60,4
"student_081","AH","21",90,2
"student_081","AH","22",40,2
"student_081","AH","24",20,-1
"student_081","AH","25",60,2
"student_081","AH","26",70,2
"student_081","AH","27",70,0
"student_081","AH","28",20,-1
"student_081","AH","29",90,4
"student_081","AH","30",80,2
"student_081","AH","31",80,-2
"student_081","AH","32",20,0
"student_081","AH","34",50,1
"student_081","AH","35",20,-1
"student_081","AH","36",30,-2
"student_081","AH","37",60,1
"student_081","AH","38",60,2
"student_081","AH","39",90,-1
"student_081","AH","41",60,3
"student_081","AH","45",50,1
"student_081","AH","46",30,1
"student_081","AH","47",20,2
"student_082","AH","01",80,3
"student_082","AH","02",40,3
"student_082","AH","03",90,-5
"student_082","AH","04",40,1
"student_082","AH","05",40,1
"student_082","AH","08",50,-3
"student_082","AH","09",40,3
"student_082","AH","11",50,-3
"student_082","AH","12",20,0
"student_082","AH","14",30,1
"student_082","AH","15",100,-5
"student_082","AH","16",80,4
"student_082","AH","18",30,2
"student_082","AH","19",70,-4
"student_082","AH","20",40,2
"student_082","AH","21",70,-4
"student_082","AH","22",10,0
"student_082","AH","24",70,-4
"student_082","AH","25",70,3
"student_082","AH","26",30,3
"student_082","AH","27",60,-2
"student_082","AH","28",60,-3
"student_082","AH","29",80,2
"student_082","AH","30",20,1
"student_082","AH","31",20,2
"student_082","AH","32",40,0
"student_082","AH","34",70,4
"student_082","AH","35",20,1
"student_082","AH","36",20,0
"student_082","AH","37",70,3
"student_082","AH","38",20,1
"student_082","AH","39",50,3
"student_082","AH","41",80,-3
"student_082","AH","45",50,-2
"student_082","AH","46",20,0
"student_082","AH","47",30,1
"student_083","SR","01",30,3
"student_083","SR","02",20,-3
"student_083","SR","03",100,0
"student_083","SR","04",70,-2
"student_083","SR","05",90,4
"student_083","SR","08",10,-4
"student_083","SR","09",70,5
"student_083","SR","11",70,3
"student_083","SR","12",40,-2
"student_083","SR","14",90,2
"student_083","SR","15",30,-5
"student_083","SR","16",40,-5
"student_083","SR","18",90,4
"student_083","SR","19",70,3
"student_083","SR","20",80,-2
"student_083","SR","21",90,4
"student_083","SR","22",70,2
"student_083","SR","24",20,-4
"student_083","SR","25",80,4
"student_083","SR","26",50,-1
"student_083","SR","27",90,-2
"student_083","SR","28",20,-3
"student_083","SR","29",100,3
"student_083","SR","30",80,4
"student_083","SR","31",70,1
"student_083","SR","32",40,-1
"student_083","SR","34",40,2
"student_083","SR","35",50,-1
"student_083","SR","36",30,-1
"student_083","SR","37",30,0
"student_083","SR","38",50,3
"student_083","SR","39",100,0
"student_083","SR","41",80,3
"student_083","SR","45",30,5
"student_083","SR","46",20,0
"student_083","SR","47",20,-2
"student_084","SR","01",50,0
"student_084","SR","02",20,-3
"student_084","SR","03",100,4
"student_084","SR","04",40,-1
"student_084","SR","05",90,5
"student_084","SR","08",0,-5
"student_084","SR","09",80,4
"student_084","SR","11",80,2
"student_084","SR","12",30,-3
"student_084","SR","14",50,1
"student_084","SR","15",20,-2
"student_084","SR","16",30,-5
"student_084","SR","18",60,2
"student_084","SR","19",10,-2
"student_084","SR","20",60,3
"student_084","SR","21",70,5
"student_084","SR","22",60,2
"student_084","SR","24",30,-5
"student_084","SR","25",60,-1
"student_084","SR","26",70,-2
"student_084","SR","27",70,4
"student_084","SR","28",0,-4
